timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
369918619,1562313542600148,488479115,23577149,79544,125725,1.774,0.38982293,5.4420004,9.157001,1.63,2.02,84,12,1.1550001,0.684,0.93100005,-0.358,4.3261046,0,nan,0.0,3,1,7
370120058,1562313542800148,488479151,23577213,79976,126157,1.7210001,0.50829375,5.4830003,9.166,1.63,2.02,84,12,2.446,1.085,2.1920002,-0.87200004,5.463031,0,nan,0.0,3,1,7
370318541,1562313543000148,488479156,23577250,79531,125712,1.8640001,0.54977274,5.519,9.143001,1.63,2.02,84,12,1.5600001,1.32,0.83100003,-0.17,6.1000743,0,nan,0.0,3,1,7
370518378,1562313543200148,488479171,23577272,79496,125677,1.8100001,0.6492425,5.5530005,9.120001,1.63,2.02,84,12,1.291,0.86800003,0.95600003,0.078,0.24165548,0,nan,0.0,3,1,7
370717121,1562313543400148,488479164,23577283,79016,125198,1.25,0.64929545,5.584,9.099,1.63,2.02,84,12,0.71500003,0.65800005,0.282,0.611,0.24165548,0,nan,0.0,3,1,7
370917778,1562313543600148,488479169,23577282,78815,124997,0.87500006,0.6493335,5.616,9.085,1.63,2.02,84,12,0.596,0.558,-0.208,0.67700005,0.24165548,0,nan,0.0,3,1,7
371121128,1562313543800149,488479165,23577269,78466,124647,1.0430001,0.6493858,5.6470003,9.053,1.63,2.02,84,12,0.411,0.19000001,-0.36400002,1.1700001,0.24165548,0,nan,0.0,3,1,7
371313143,1562313544000149,488479162,23577265,78354,124535,1.468,0.649448,5.6790004,9.06,1.63,2.02,85,11,0.507,-0.45200002,-0.23,0.89000005,0.24165548,0,nan,0.0,3,1,7
371515289,1562313544200149,488479169,23577289,78231,124412,0.95800006,0.6494895,5.7180004,9.087001,1.63,2.02,85,11,0.48200002,0.037,0.48000002,0.859,0.24165548,0,nan,0.0,3,1,7
371721052,1562313544400149,488479178,23577317,78128,124309,1.131,0.6495384,5.7590003,9.112,1.63,2.02,85,11,0.75100005,0.18200001,0.72800004,0.882,0.24165548,0,nan,0.0,3,1,7
371921050,1562313544600149,488479170,23577311,77966,124147,1.199,0.649589,5.7890005,9.122001,1.63,2.02,85,11,0.33600003,-0.333,-0.044000003,1.103,0.24165548,0,nan,0.0,3,1,7
372121062,1562313544800149,488479166,23577306,77881,124062,1.4790001,0.64965147,5.8220005,9.13,1.63,2.02,85,11,0.573,-0.42000002,-0.39000002,1.0630001,0.24165548,0,nan,0.0,3,1,7
372321060,1562313545000149,488479171,23577314,77815,123997,1.197,0.6497021,5.852,9.094001,1.63,2.02,85,13,0.20700002,-0.18900001,-0.083000004,0.938,0.24165548,0,nan,0.0,3,1,7
372520799,1562313545200149,488479162,23577324,77326,123507,1.217,0.6497534,5.8820004,9.053,1.63,2.02,85,13,0.294,-0.252,-0.15100001,1.1730001,0.24165548,0,nan,0.0,3,1,7
372717059,1562313545400149,488479171,23577322,77485,123666,1.353,0.6498105,5.926,9.06,1.63,2.02,85,13,0.367,-0.177,-0.321,0.79800004,0.24165548,0,nan,0.0,3,1,7
372920134,1562313545600149,488479165,23577316,77553,123735,1.8440001,0.64988834,5.9800005,9.038,1.63,2.02,85,13,0.72,-0.651,-0.30800003,0.55200005,0.24165548,0,nan,0.0,3,1,7
373120075,1562313545800150,488479178,23577315,77825,124007,1.5370001,0.64995307,6.0350003,9.063001,1.63,2.01,85,13,0.342,-0.303,-0.158,0.554,0.24165548,0,nan,0.0,3,1,7
373323189,1562313546000150,488479183,23577309,78110,124291,1.4610001,0.65001535,6.0940003,9.093,1.63,2.01,85,11,1.098,-1.0380001,0.35900003,0.9850001,0.24165548,0,nan,0.0,3,1,7
373523350,1562313546200150,488479191,23577312,78247,124429,1.6140001,0.6500834,6.1540003,9.1,1.63,2.01,85,11,0.526,-0.51900005,-0.083000004,0.68,0.24165548,0,nan,0.0,3,1,7
373723226,1562313546400150,488479192,23577324,77967,124148,1.3230001,0.6501391,6.2100005,9.107,1.63,2.01,85,11,0.522,-0.49400002,0.16900001,0.943,0.24165548,0,nan,0.0,3,1,7
373922135,1562313546600150,488479201,23577350,77653,123835,1.2950001,0.65019375,6.267,9.124001,1.63,2.01,85,11,0.261,0.124000005,0.23,0.80300003,0.24165548,0,nan,0.0,3,1,7
374118441,1562313546800150,488479232,23577371,77672,123854,1.9210001,0.65027475,6.3220005,9.143001,1.63,2.01,85,11,0.77800006,0.63100004,0.45400003,0.4,0.24165548,0,nan,0.0,3,1,7
374318346,1562313547000150,488479260,23577387,77573,123754,1.9560001,0.6503573,6.379,9.156,1.63,2.01,84,12,0.84900004,0.56,0.638,0.31800002,0.24165548,0,nan,0.0,3,1,7
374524159,1562313547200150,488479286,23577414,76943,123125,2.13,0.7346949,6.4370003,9.14,1.63,2.01,84,12,1.1370001,0.89400005,0.702,0.064,0.4278507,0,nan,0.0,3,1,7
374723116,1562313547400150,488479266,23577414,76454,122636,1.514,0.73475146,6.504,9.1640005,1.63,2.01,84,12,0.492,-0.45900002,0.179,0.039,0.4278507,0,nan,0.0,3,1,7
374922298,1562313547600150,488479214,23577424,73447,119628,2.163,0.7348321,6.5720005,9.041,1.63,2.01,84,12,0.88900006,-0.859,-0.23200001,-0.027,0.4278507,0,nan,0.0,3,1,7
